;Numer.......................................wpisu;ImiÍ.i.nazwisko.lub.nazwa.inwestora;Data.wpisu;Adres;Rodzaj;opis;typ;Data.wniosku;Nr...............wniosku;Nr...............decyzji;Data.decyzji;Rok.wniosku;Miesiπc.wniosku;data;Czas.rozpatrzenia;lon;lat
6198;3050;;2010-11-25;Sycowska 12-12D;bud.o trzech i wiÍcej mieszkaniach;remont i przebudowa daszkÛw wejúciowycz w bud.wielorodzinnym;przebudowa;2010-11-19;38926/10;paü-68;2010-11-25;2010;11;2010-11-01;5;17,1114118;51,1466801
6199;3051;;2010-11-25;Krzywickiego Ludwika 10;bud.o dwÛch mieszkaniach;przeb.wew.instalacji gaz.w bud.jednorodz;inst.wewnÍtrzna;2010-09-24;32093/10;paü-69;2010-11-25;2010;9;2010-09-01;45;17,0737202;51,1251599
6200;3052;;2010-11-25;Westerplatte Plac 2;bud.o trzech i wiÍcej mieszkaniach;wew.instal.gaz.w lok.mieszkal.;inst.wewnÍtrzna;2010-10-22;35674/10;paü-70;2010-11-25;2010;10;2010-10-01;25;17,0604799;51,1182919
6201;3053;;2010-11-25;Monte Cassino 21 ;bud.mieszkalne jednorodzinne;rozbud.wew.instal.gaz.w bud.mieszkal.;inst.wewnÍtrzna;2010-10-19;35063/10;paü-71;2010-11-25;2010;10;2010-10-01;28;17,108415;51,1109699
6202;3054;;2010-11-25;KamieÒskiego Henryka Micha≥a 45;bud.o trzech i wiÍcej mieszkaniach;przebudowa poddasza nieuzytkowego na lokal mieszkal.;przebudowa;2010-10-04;33129/10;paü-72;2010-11-25;2010;10;2010-10-01;39;17,0389496;51,1431014
6203;3055;;2010-11-25;SzczeciÒska 21;bud.handlowo-uslugowe;budowa stacji tankow.         samochodÛw gazem;nowe;2010-10-15;34840/10;paü-73;2010-11-25;2010;10;2010-10-01;30;16,937517;51,136896
6204;3056;;2010-11-25;Grudziπdzka 118;bud.o trzech i wiÍcej mieszkaniach;rozbudowa wewnÍtrznej instalacji gazowej i co w lokalu mieszkalnym;inst.wewnÍtrzna;2010-10-01;33019/10;paü-74;2010-11-25;2010;10;2010-10-01;40;17,0769129;51,1376579
6205;3057;;2010-11-25;Czajkowskiego Piotra 71;bud.o trzech i wiÍcej mieszkaniach;wewnÍtrznej instalacji gazu i co w lokalu mieszkalnym;inst.wewnÍtrzna;2010-10-19;35169/10;paü-75;2010-11-25;2010;10;2010-10-01;28;17,0614745;51,1407818
6206;3058;;2010-11-25;Jednoúci Narodowej 103;bud.o trzech i wiÍcej mieszkaniach;przebudowa wewnÍtrznej instalacji gazowej i montaø co ;inst.wewnÍtrzna;2010-09-29;32562/10;paü-76;2010-11-25;2010;9;2010-09-01;42;17,0444284;51,1226165
6207;3059;;2010-11-25;Wojrowicka 36;bud.o trzech i wiÍcej mieszkaniach;zabud.czÍúci korytarza do lok.mieszkalnego;przebudowa;2010-10-12;34299/10;paü-77;2010-11-25;2010;10;2010-10-01;33;16,957197;51,112966
6208;3060;;2010-11-25;Bukowskiego Marcina 41;bud.o dwÛch mieszkaniach;montaø wewnÍtrznej instalacji gazu w budynku;inst.wewnÍtrzna;2010-10-11;34008/10;paü-78;2010-11-25;2010;10;2010-10-01;34;16,9756809;51,0788453
6209;3061;;2010-11-25;Konwaliowa;linie elektroener.i telekom.rozdzielcz.;linii kablowej oúwietl.   drogowego wraz z lamp;nowe;2010-11-19;38898/10;paü-79;2010-11-25;2010;11;2010-11-01;5;17,1124275;51,1731849
6210;3062;;2010-11-26;Graniczna;ulice i drogi pozosta≥e;budowa ≥πcznika ul.granicznej z nowym portem lotniczym.;nowe;2010-08-31;29273/10;10-sie;2010-11-26;2010;8;2010-08-01;64;16,9142661;51,1086735
6211;3063;;2010-11-26;Sk≥odowskiej-Curie Marii 51;bud.o trzech i wiÍcej mieszkaniach;umarzam jako bezprzedmiotowe;przebudowa;2010-09-24;32220/10;370/10;2010-11-26;2010;9;2010-09-01;46;17,0633551;51,1098884
6212;3064;;2010-11-26;Osiniecka;bud.mieszkalne jednorodzinne;dwa budynki mieszk. jednorodz.wolno stojπce;nowe;2010-10-07;33649/10;paü-80;2010-11-26;2010;10;2010-10-01;37;16,8973346;51,1212832
6213;3065;;2010-11-26;Amarantowa 11;bud.mieszkalne jednorodzinne;budowa zewnÍtrznej instal.gaz.oraz montaø wew.instal.gaz.;inst.wewnÍtrzna;2010-10-13;34388/10;paü-81;2010-11-26;2010;10;2010-10-01;33;16,8902329;51,1479594
6214;3066;;2010-11-26;Braniborska 82;bud.handlowo-uslugowe;przebudowa dachu bud.centrum handlowego;przebudowa;2010-10-05;33295/10;paü-82;2010-11-26;2010;10;2010-10-01;39;17,0067462;51,1113605
6215;3067;;2010-11-26;Weso≥a 2 ;bud.o trzech i wiÍcej mieszkaniach;remont balkonÛw i docieplenie elewacji budynku mieszkalnego;przebudowa;2010-11-17;38453/10;paü-83;2010-11-26;2010;11;2010-11-01;8;17,034366;51,0916999
6216;3068;;2010-11-26;Monte Cassino 9;bud.o trzech i wiÍcej mieszkaniach;rozbudowa wewnÍtrznej instalacji gazowej w lokalu mieszkalnym;inst.wewnÍtrzna;2010-09-27;32262/10;paü-84;2010-11-26;2010;9;2010-09-01;45;17,107295;51,112153
6217;3069;;2010-11-26;Kobierzycka 20;rurociπgi kanalizac.sieci ;przebudowa oczyszczalni úciekÛw;rozbudowa;2010-11-15;38105/10;paü-85;2010-11-26;2010;11;2010-11-01;10;16,9875552;51,0576921
6218;3070;;2010-11-26;Krakowska 63/69;zbiorniki,silosy i bud.magazynowe;przebudowa pomieszczeÒ magazynowych;przebudowa;2010-10-05;33440/10;paü-86;2010-11-26;2010;10;2010-10-01;39;17,063244;51,089824
6219;3071;;2010-11-26;Jezierskiego Franciszka Salezego Ks 8;bud.o trzech i wiÍcej mieszkaniach;przebudowa budynku wielorodzinnego;przebudowa;2010-07-30;25627/10;paü-87;2010-11-26;2010;7;2010-07-01;86;17,0943796;51,1129717
6220;3072;;2010-11-26;Traugutta Romualda Gen. 104 ;bud.o trzech i wiÍcej mieszkaniach;montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym;inst.wewnÍtrzna;2010-11-03;36907/10;paü-88;2010-11-26;2010;11;2010-11-01;18;17,053511;51,100938
6221;3073;;2010-11-26;Opatowicka 111;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny ;nowe;2010-09-21;31679/10;paü-89;2010-11-26;2010;9;2010-09-01;49;17,129314;51,0944379
6222;3074;;2010-11-26;PrπdzyÒskiego Ignacego Gen. 45A;linie elektroener.i telekom.rozdzielcz.;budowa linii kablow.nn;nowe;2010-10-28;36391/10;paü-90;2010-11-26;2010;10;2010-10-01;22;17,0490264;51,0982674
6223;3075;;2010-11-26;Zatorska;linie elektroener.i telekom.rozdzielcz.;budowa linii kablow nn;nowe;2010-10-18;34934/10;paü-91;2010-11-26;2010;10;2010-10-01;30;17,1347609;51,160213
6224;3076;;2010-11-29;Redycka 38;bud.mieszkalne jednorodzinne;umarzam jako bezprzedmiotowe postÍpowanie administr;nowe;2010-10-19;35121/10;372/10;2010-11-29;2010;10;2010-10-01;30;17,068846;51,152685
6225;3077;;2010-11-29;Mickiewicza Adama;ulice i drogi pozosta≥e;przy≥πcze nn;przy≥πcze;2010-11-04;37186/10;paü-92;2010-11-29;2010;11;2010-11-01;18;17,0877962;51,1128605
6226;3078;;2010-11-29;Boles≥awa Krzywoustego 323;bud.o trzech i wiÍcej mieszkaniach;przebudowa czÍúci us≥ugowych pom lokalu us≥ugowego ;przebudowa;2010-11-03;37029/10;paü-93;2010-11-29;2010;11;2010-11-01;19;17,1147974;51,146648
6227;3079;;2010-11-29;Tomaszowska 7;bud.o trzech i wiÍcej mieszkaniach;remont elewacji budynku wielorodzinnego;remont;2010-10-11;34096/10;paü-94;2010-11-29;2010;10;2010-10-01;36;17,038556;51,0902559
6228;3080;;2010-11-29;Trzebnicka 48;bud.o trzech i wiÍcej mieszkaniach;przebud.wew.instal.gaz.i central.ogrzewania;inst.wewnÍtrzna;2010-10-21;35537/10;paü-95;2010-11-29;2010;10;2010-10-01;28;17,03601;51,1269469
6229;3081;;2010-11-29;StrachociÒska 70;bud.handlowo-uslugowe;budowa bud.us≥ugowego wraz z elementamii infrastruk.;nowe;2010-10-22;35603/10;paü-96;2010-11-29;2010;10;2010-10-01;27;17,1406919;51,1084899
6230;3082;;2010-11-29;Hauke-Bosaka JÛzefa Gen. 33;bud.szkÛ≥ i instytucji badawczych;budowa przy≥.kablow.nn;przy≥πcze;2010-10-12;34270/10;paü-97;2010-11-29;2010;10;2010-10-01;35;17,0385376;51,1078852
6231;3083;;2010-11-29;Wa≥brzyska 7 D;bud.o trzech i wiÍcej mieszkaniach;wew.instal.gaz.dla lok.mieszkal.;inst.wewnÍtrzna;2010-11-04;37113/10;paü-98;2010-11-29;2010;11;2010-11-01;18;16,982408;51,06304
6232;3084;;2010-11-29;Dembowskiego Edwarda 80;bud.o trzech i wiÍcej mieszkaniach;rozbudowa wewnÍtrznej instalacji gazowej i co w lokalu mieszkalnym;inst.wewnÍtrzna;2010-09-27;32309/10;paü-99;2010-11-29;2010;9;2010-09-01;46;17,1013954;51,1066552
6233;3085;;2010-11-29;Litewska 50-58;bud.o trzech i wiÍcej mieszkaniach;remont i przebudowa daszkÛw wejúciowych do budynku mieszk;przebudowa;2010-11-19;38925/10;paü-00;2010-11-29;2010;11;2010-11-01;7;17,1386779;51,1444307
6234;3086;;2010-11-29;Bliüniacza 11;bud.niemieszkalne pozosta≥e;przebudowa garaøu na pom.gospodarcze w budynku mieszkalnym ;przebudowa;2010-11-25;39539/10;paü-01;2010-11-29;2010;11;2010-11-01;3;16,957143;51,0971569
6235;3087;;2010-11-29;Ømudzka 1-11;bud.o trzech i wiÍcej mieszkaniach;przebudowa daszkÛw wejsciowych  do budynku wielorodz;przebudowa;2010-11-19;38924/10;paü-02;2010-11-29;2010;11;2010-11-01;7;17,1400231;51,1445585
6236;3088;;2010-11-29;Obornicka 80;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-10-18;35037/10;paü-03;2010-11-29;2010;10;2010-10-01;31;17,0270939;51,140066
6237;3089;;2010-11-29;Paderewskiego Ignacego Jana Aleja;tunele i przejúcia podziemne;remont przejúcia podziemnego;remont;2010-11-12;38019/10;paü-04;2010-11-29;2010;11;2010-11-01;12;17,0901874;51,1183758
6238;3090;;2010-11-30;Bπka Stanis≥awa 16;bud.mieszkalne jednorodzinne;budynek jednorodzinny;nowe;2010-10-05;33340/10;203/10;2010-11-30;2010;10;2010-10-01;41;16,872051;51,1586844
6239;3091;;2010-11-30;Antoniego åw. 35;bud.handlowo-uslugowe;przebudowa pomieszczeÒ us≥ugowych w budynku;przebudowa;2010-10-01;33108/10;205/10;2010-11-30;2010;10;2010-10-01;43;17,0233152;51,1098692
6240;3092;;2010-11-30;Mi≥oszycka 33;bud.mieszkalne jednorodzinne;umarzam jako bezprzedmiotowe;nowe;2010-09-07;30021/10;373/10;2010-11-30;2010;9;2010-09-01;61;17,125709;51,117312
6241;3093;;2010-11-30;Øernicka 205;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodzinnego z dwoma lokalami ;nowe;2010-10-08;33924/10;paü-05;2010-11-30;2010;10;2010-10-01;38;16,925939;51,12323
6242;3094;;2010-11-30;Unruga JÛzefa Admira≥a 30A;bud.mieszkalne jednorodzinne;rozbudowa budynku mieszkal.jednorodzinnego w zabud.bliüniaczej;rozbudowa;2010-11-10;37904/10;paü-06;2010-11-30;2010;11;2010-11-01;15;17,0191358;51,0552265
6243;3095;;2010-11-30;Kutrzeby Tadeusza Gen. 71;bud.handlowo-uslugowe;przebudowa cz.budynku jednorodzinnego na biuro;przebudowa;2010-10-19;35188/10;paü-07;2010-11-30;2010;10;2010-10-01;31;17,0180902;51,0507398
6244;3096;;2010-11-30;Unruga JÛzefa Admira≥a 30B;bud.mieszkalne jednorodzinne;rozbudowa budynku mieszkalnego jednor.w zabudowie bliøniaczej;rozbudowa;2010-11-17;38557/10;paü-08;2010-11-30;2010;11;2010-11-01;10;17,0191358;51,0552265
6245;3097;;2010-11-30;LutyÒska 50;bud.mieszkalne jednorodzinne;budowa dwÛch budynkÛw mieszkal.     jednorodz.;nowe;2010-11-10;37908/10;paü-09;2010-11-30;2010;11;2010-11-01;15;16,8261629;51,1429229
6246;3098;;2010-11-30;Jerzmanowo;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny wolno   stojπcy oraz garaø;nowe;2010-10-25;35820/10;paü-10;2010-11-30;2010;10;2010-10-01;27;16,8729417;51,1222126
6247;3099;;2010-11-30;Bia≥oruska 32;bud.mieszkalne jednorodzinne;przebudowa dachu oraz docieplenie elewacji bud.mieszkal.jednorodz.;przebudowa;2010-11-17;38439/10;paü-11;2010-11-30;2010;11;2010-11-01;10;16,967512;51,1134549
6248;3100;;2010-11-30;Traugutta Romualda Gen. 72-78 ;bud.handlowo-uslugowe;studnia telekom;przy≥πcze;2010-11-24;39359/10;paü-12;2010-11-30;2010;11;2010-11-01;5;17,0514595;51,1031779
6249;3101;;2010-11-30;Kordiana 2A;bud.mieszkalne jednorodzinne;wew.instal.gaz.w bud.mieszkal.;przy≥πcze;2010-10-05;33348/10;paü-13;2010-11-30;2010;10;2010-10-01;41;17,123735;51,140848
6250;3102;;2010-11-30;PowstaÒcÛw ålπskich 169A;bud.o trzech i wiÍcej mieszkaniach;przebudowa mieszkania;przebudowa;2010-10-08;33921/10;paü-14;2010-11-30;2010;10;2010-10-01;38;17,009218;51,0833439
6251;3103;;2010-11-30;WyspiaÒskiego Stan.Wyb. 34;bud.o trzech i wiÍcej mieszkaniach;przebudowa czÍsci strychu na pracownie malarskπ ;przebudowa;2010-09-28;32494/10;paü-15;2010-11-30;2010;9;2010-09-01;46;17,0385376;51,1078852
6252;3104;;2010-11-30;GrabiszyÒska 311;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu suszarni na lokal mieszkalny w budynku ;przebudowa;2010-10-15;34870/10;paü-16;2010-11-30;2010;10;2010-10-01;33;16,975347;51,0915849
6253;3105;;2010-11-30;Wid≥akowa;bud.mieszkalne jednorodzinne;budynek jednorodzinny i gospodarczy;nowe;2010-10-28;36456/10;paü-17;2010-11-30;2010;10;2010-10-01;24;16,8947896;51,1149241
6254;3106;;2010-11-30;Gazowa 3;linie elektroener.i telekom.rozdzielcz.;zespo≥u prπdotwÛrczego i linii kablowej n/n na dzia≥ce;nowe;2010-10-05;33387/10;paü-18;2010-11-30;2010;10;2010-10-01;41;17,0677261;51,0780026
6255;3107;;2010-11-30;Øernicka 266-270;bud.o trzech i wiÍcej mieszkaniach;linii kablowej n/n i z≥πczy kablowych dla zasilania budynku;przy≥πcze;2010-10-26;36044/10;paü-19;2010-11-30;2010;10;2010-10-01;26;16,917234;51,1235189
6256;3108;;2010-11-30;Z≥ocieniowa 14;bud.mieszkalne jednorodzinne;rozbudowa budynku mieszkal.;rozbudowa;2010-11-17;38482/10;paü-20;2010-11-30;2010;11;2010-11-01;10;17,105785;51,168825
6257;3109;;2010-11-30;Szybka 2-10;linie telekomunikacyjne ;stacja bazowa telefonii komÛrkowej;nowe;2007-06-22;21200/07;204/10;2010-11-30;2007;6;2007-06-01;898;17,0529559;51,102427
6258;3110;;2010-12-01;K≥okoczycka;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.;nowe;2010-09-03;29667/10;206/10;2010-12-01;2010;9;2010-09-01;64;17,0974348;51,156714
6259;3111;;2010-12-01;O≥awska 1/3;bud.handlowo-uslugowe;umarzam jako bezprzedmiotowe-przebudowa kawiarni;przebudowa;2010-09-24;32180/10;375/10;2010-12-01;2010;9;2010-09-01;49;17,0333091;51,108837
6260;3112;;2010-12-01;Paderewskiego Ignacego Jana Aleja;drogi kolejowe na obszarach miejskich;przebudowa petli tramwajowej;przebudowa;2010-11-12;38020/10;paü-21;2010-12-01;2010;11;2010-11-01;14;17,0901874;51,1183758
6261;3113;;2010-12-01;Biskupa Tomasza Pierwszego 3;linie elektroener.i telekom.rozdzielcz.;linia kablowa nn;nowe;2010-10-21;35549/10;paü-22;2010-12-01;2010;10;2010-10-01;30;17,0289228;51,1237946
6262;3114;;2010-12-01;Kazimierza Wielkiego 65;bud.biurowe;przy≥πcza kablowego niskiego napiÍcia dla zasilania budynku;przy≥πcze;2010-09-29;32701/10;paü-23;2010-12-01;2010;9;2010-09-01;46;17,034492;51,1068689
6263;3115;;2010-12-01;åwieøa 82;bud.o dwÛch mieszkaniach;budynek jednorodzinny;nowe;2010-10-08;33896/10;paü-24;2010-12-01;2010;10;2010-10-01;39;16,912294;51,1541189
6264;3116;;2010-12-01;RÍdziÒska 30-38;bud.o trzech i wiÍcej mieszkaniach;zespÛ≥ budynkÛw mieszkalnych wielorodzinnych;nowe;2010-09-28;32521/10;paü-25;2010-12-01;2010;9;2010-09-01;47;16,946117;51,152794
6265;3117;;2010-12-01;Spiøowa 6-8;bud.o trzech i wiÍcej mieszkaniach;remont elewacji wraz zdociepleniem;przebudowa;2010-11-15;38227/10;paü-26;2010-12-01;2010;11;2010-11-01;13;17,0016572;51,1006534
6266;3118;;2010-12-01;Grudziπdzka 96;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-11-03;36908/10;paü-27;2010-12-01;2010;11;2010-11-01;21;17,074481;51,1371289
6267;3119;;2010-12-01;Sycowska 14-14D;bud.o trzech i wiÍcej mieszkaniach;przebudowa daszkÛw wejsciowych do budynku mieszkalnego;przebudowa;2010-11-19;38928/10;paü-28;2010-12-01;2010;11;2010-11-01;9;17,1109431;51,146497
6268;3120;;2010-12-01;PartyzantÛw 45;bud.o trzech i wiÍcej mieszkaniach;przebud.wew.instal.gaz.w lokalu mieszkal.;inst.wewnÍtrzna;2010-10-06;33617/10;paü-29;2010-12-01;2010;10;2010-10-01;41;17,10173;51,1097649
6269;3121;;2010-12-01;Jednoúci Narodowej 159;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-09-23;31885/10;paü-30;2010-12-01;2010;9;2010-09-01;50;17,0476129;51,126092
6270;3122;;2010-12-01;Sycowska 16-16D;bud.o trzech i wiÍcej mieszkaniach;przebudowa daszkÛw wejúciowych do budynku;przebudowa;2010-11-19;38929/10;paü-31;2010-12-01;2010;11;2010-11-01;9;17,1104972;51,1463107
6271;3123;;2010-12-01;MaleczyÒskich Ewy I Karola 53-95;ulice i drogi pozosta≥e;budowa skrzynki oúwietleniowej i z≥πcza kablowego dla zasilania ;przebudowa;2010-10-06;33459/10;paü-32;2010-12-01;2010;10;2010-10-01;41;16,9749508;51,0735004
6272;3124;;2010-12-01;Przemyska 12 B C;linie elektroener.i telekom.rozdzielcz.;linii n/n;nowe;2010-10-28;36420/10;paü-33;2010-12-01;2010;10;2010-10-01;25;16,8917459;51,137246
6273;3125;;2010-12-02;Mπczna 1;bud.o trzech i wiÍcej mieszkaniach;umarzam jako bezprzedmiotowe;nowe;2010-09-01;29355/10;377/10;2010-12-02;2010;9;2010-09-01;67;16,955042;51,1409249
6274;3126;;2010-12-02;Paprotna 7;bud.handlowo-uslugowe;rÍczna myjnia samochodowa;nowe;2010-11-25;39640/10;paü-34;2010-12-02;2010;11;2010-11-01;6;17,0262679;51,1517799
6275;3127;;2010-12-02;Lompy JÛzefa 3-5;bud.o trzech i wiÍcej mieszkaniach;montaø wew.instal.gaz.i c.o.w mieszkaniu;inst.wewnÍtrzna;2010-10-28;36499/10;paü-35;2010-12-02;2010;10;2010-10-01;26;17,0547023;51,1233071
6276;3128;;2010-12-02;£ukasiÒskiego Waleriana 18;bud.o trzech i wiÍcej mieszkaniach;przebudowa wew.instal.gaz.;inst.wewnÍtrzna;2010-10-20;35283/10;paü-36;2010-12-02;2010;10;2010-10-01;32;17,0509733;51,1012612
6277;3129;;2010-12-02;MaleczyÒskich Ewy I Karola 129;bud.mieszkalne jednorodzinne;budynek mieszkalny jednorodzinny w zabudowie szeregowej;nowe;2010-09-29;32681/10;paü-37;2010-12-02;2010;9;2010-09-01;47;16,97728;51,0724208
6278;3130;;2010-12-02;Paw≥owice;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodz.;nowe;2010-10-01;32973/10;paü-38;2010-12-02;2010;10;2010-10-01;45;17,0998527;51,1690535
6279;3131;;2010-12-03;Komuny Paryskiej 74A;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu mieszkalnego;przebudowa;2010-10-04;33112/10;207/10;2010-12-03;2010;10;2010-10-01;45;17,049581;51,100432
6280;3132;;2010-12-03;Doøynkowa 43;rurociπgi wodociπg.sieci ;umorzenie post.;nowe;2010-10-25;35906/10;378/10;2010-12-03;2010;10;2010-10-01;30;16,9833149;51,071225
6281;3133;;2010-12-03;Milicka 24;bud.mieszkalne jednorodzinne;rozbudowa budynku jednorodzinnego;rozbudowa;2010-09-23;31923/10;paü-39;2010-12-03;2010;9;2010-09-01;52;17,034152;51,152187
6282;3134;;2010-12-03;Biskupa Nankiera Plac 16;bud.kultu religijnego i czynnoúci religijnych;przebudowa poddasza budynku zespo≥u klasztornego;przebudowa;2010-10-13;34458/10;paü-40;2010-12-03;2010;10;2010-10-01;38;17,0372437;51,112874
6283;3135;;2010-12-03;ZaolziaÒska 4;bud.biurowe;przebudowa budynku biurowo-us≥ugowego;przebudowa;2010-11-19;38910/10;paü-41;2010-12-03;2010;11;2010-11-01;11;17,025493;51,096916
6284;3136;;2010-12-03;Koúciuszki Tadeusza;linie elektroener.i telekom.rozdzielcz.;sieci kablowej úr/n;nowe;2010-10-05;33435/10;paü-42;2010-12-03;2010;10;2010-10-01;44;17,0407043;51,1010649
6285;3137;;2010-12-03;Wolska 2;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-11-09;37574/10;paü-43;2010-12-03;2010;11;2010-11-01;19;16,8695062;51,146218
6286;3138;;2010-12-03;DrÛønicza 75;bud.mieszkalne jednorodzinne;dom jednorodzinny;nowe;2010-10-01;32978/10;paü-44;2010-12-03;2010;10;2010-10-01;46;17,0663121;51,0590784
6287;3139;;2010-12-03;Wietrzna 34;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja c.w.;przebudowa;2010-10-07;33703/10;paü-45;2010-12-03;2010;10;2010-10-01;42;16,992418;51,0735699
6288;3140;;2010-12-03;Orzeszkowej Elizy 38;bud.o trzech i wiÍcej mieszkaniach;przebudowa wewnÍtrznej instalacji gazowej ;inst.wewnÍtrzna;2010-09-24;32185/10;paü-46;2010-12-03;2010;9;2010-09-01;51;17,0514434;51,1243961
6289;3141;;2010-12-03;Rychtalska;bud.biurowe;budynek biurowo-us≥ugowy z garaøem wielostaniskowym;nowe;2010-09-10;30487/10;paü-47;2010-12-03;2010;9;2010-09-01;61;17,046672;51,1293233
6290;3142;;2010-12-06;Klonowa Aleja 6;bud.o trzech i wiÍcej mieszkaniach;umorzenie post.;inst.wewnÍtrzna;2010-10-21;35411/10;380/10;2010-12-06;2010;10;2010-10-01;33;16,854515;51,1429399
6291;3143;;2010-12-06;Nenckiego Marcelego 136;bud.biurowe;postanawiam umorzyÊ postÍpowanie administracyjne;nowe;2010-10-18;34947/10;381/10;2010-12-06;2010;10;2010-10-01;36;17,0249553;51,0569671
6292;3144;;2010-12-06;Jerzmanowo;bud.biurowe;umarzam jako bezprzedmiotowe-garaø z zapleczem socjalnym;nowe;2010-10-15;34843/10;382/10;2010-12-06;2010;10;2010-10-01;37;16,8729417;51,1222126
6293;3145;;2010-12-06;Mazepy;bud.o dwÛch mieszkaniach;;nowe;2010-10-05;33275/10;383/10;2010-12-06;2010;10;2010-10-01;45;17,1213961;51,1394526
6294;3146;;2010-12-06;Straøacka 11;bud.mieszkalne jednorodzinne;wew.instalacja gazu;przy≥πcze;2010-11-22;39167/10;384/10;2010-12-06;2010;11;2010-11-01;11;17,017599;51,174194
6295;3147;;2010-12-06;Hallera JÛzefa Gen. Aleja 96;bud.o trzech i wiÍcej mieszkaniach;przebudowa mieszkania;przebudowa;2010-11-18;38762/10;paü-48;2010-12-06;2010;11;2010-11-01;13;16,9940794;51,0895881
6296;3148;;2010-12-06;Czerwonych MakÛw 12A;bud.mieszkalne jednorodzinne;budynek jednorodzinny wolnostojπcy;nowe;2010-10-05;33397/10;paü-49;2010-12-06;2010;10;2010-10-01;45;17,099871;51,155471
6297;3149;;2010-12-06;OporÛw;ulice i drogi pozosta≥e;zjazdu z drogi-ul.e.kwiatkowskiego;przebudowa;2010-11-16;38414/10;paü-50;2010-12-06;2010;11;2010-11-01;15;16,9633676;51,0773177
6298;3150;;2010-12-06;Pi≥sudskiego JÛz. Mar.Pl. 11;bud.o trzech i wiÍcej mieszkaniach;rozbudowa wewnÍtrznej instalacji gazowej w lokalu mieszkalnym ;inst.wewnÍtrzna;2010-11-12;38021/10;paü-51;2010-12-06;2010;11;2010-11-01;17;17,0385376;51,1078852
6299;3151;;2010-12-06;Zag≥oby Onufrego 49;bud.mieszkalne jednorodzinne;rozbudowa budynku mieszkal.;rozbudowa;2010-10-19;35103/10;paü-52;2010-12-06;2010;10;2010-10-01;35;16,9278498;51,1152457
6300;3152;;2010-12-06;Kie≥czowska 14-22;linie elektroener.i telekom.rozdzielcz.;budowa lini kablow.nn dla zasilania bud.mieszkal.wielorodz.;nowe;2010-10-07;33678/10;paü-53;2010-12-06;2010;10;2010-10-01;43;17,1181387;51,1469955
6301;3153;;2010-12-06;Hallera JÛzefa Gen. Aleja 92;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu us≥ugowego na gabinet stomatologiczny;przebudowa;2010-11-18;38761/10;paü-54;2010-12-06;2010;11;2010-11-01;13;16,9946748;51,0893961
6302;3154;;2010-12-06;Marszowicka 117;bud.o dwÛch mieszkaniach;dom jednorodzinny;nowe;2010-10-14;34615/10;paü-55;2010-12-06;2010;10;2010-10-01;38;16,875616;51,1573949
6303;3155;;2010-12-06;Przejazdowa 14;bud.o trzech i wiÍcej mieszkaniach;przebudowa poddasza;przebudowa;2010-10-04;33204/10;paü-56;2010-12-06;2010;10;2010-10-01;46;17,0790701;51,1481373
6304;3156;;2010-12-07;KraiÒskiego Wincentego Ks. 14;bud.handlowo-uslugowe;umarzam jako bezprzedmiotowe-przebudowa baszty;przebudowa;2010-10-06;33625/10;386/10;2010-12-07;2010;10;2010-10-01;45;17,040689;51,112025
6305;3157;;2010-12-07;Legnicka;bud.niemieszkalne pozosta≥e;remont i przebud.toalet publicznych;przebudowa;2010-11-10;37827/10;paü-57;2010-12-07;2010;11;2010-11-01;20;16,9983948;51,1186225
6306;3158;;2010-12-07;Objazdowa 10;bud.o dwÛch mieszkaniach;montaø wew.instal.gaz.w budynku mieszkal.;inst.wewnÍtrzna;2010-10-13;34425/10;paü-58;2010-12-07;2010;10;2010-10-01;40;16,9268259;51,1222983
6307;3159;;2010-12-07;Kossaka Juliusza 10;bud.mieszkalne jednorodzinne;przy≥πcza elektroenergetycznego n/n i przebudowa sieci ;przy≥πcze;2010-10-14;34670/10;paü-59;2010-12-07;2010;10;2010-10-01;39;17,0936775;51,1015378
6308;3160;;2010-12-07;Marcinkowskiego Karola 2-6;bud.szkÛ≥ i instytucji badawczych;centrum naukowej informacji medycznej;nowe;2010-06-02;18269/10;paü-60;2010-12-07;2010;6;2010-06-01;135;17,0691696;51,111694
6309;3161;;2010-12-07;Wygodna 13;bud.o trzech i wiÍcej mieszkaniach;przebudowa wewnÍtrznej instalacji gazowej w lokalu mieszkalnym;inst.wewnÍtrzna;2010-10-15;34727/10;paü-61;2010-12-07;2010;10;2010-10-01;38;17,047341;51,123827
