"";"Numer.......................................wpisu";"ImiÍ.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesiπc.wniosku";"data";"Czas.rozpatrzenia";"lon";"lat"
"13139";3198;"";"2012-11-28";"Zagrodnicza 17-25 ";"linie elektroener.i telekom.rozdzielcz.";"budowa sieci kablowej  nn";"nowe";"2012-11-09";"38348/12";"gru-07";"2012-11-28";2012;11;"2012-11-01";14;17,1442549;51,1092699
"13140";3199;"";"2012-11-28";"Wylotowa 2";"bud.o dwÛch mieszkaniach";"odmowa";"nowe";"2012-09-28";"33465/12";"gru-08";"2012-11-28";2012;9;"2012-09-01";44;17,0359645;51,0670394
"13141";3200;"";"2012-11-28";"Monte Cassino 9";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-10-19";"35916/12";"gru-09";"2012-11-28";2012;10;"2012-10-01";29;17,107295;51,112153
"13142";3201;"";"2012-11-28";"PiÍkna 52";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazuowej i centralnego ogrzewania dla lokalu mieszkalnegp";"nowe";"2012-10-02";"33680/12";"gru-10";"2012-11-28";2012;10;"2012-10-01";42;17,055055;51,0850609
"13143";3202;"";"2012-11-28";"Daliowa";"bud.mieszkalne jednorodzinne";"budowa zespo≥u budynkow mieszkalnych jednorodzinnych";"nowe";"2012-10-19";"36023/12";"gru-11";"2012-11-28";2012;10;"2012-10-01";29;17,1159546;51,1690664
"13144";3203;"";"2012-11-28";"Gazowa 3A ";"bud.handlowo-uslugowe";"umorzenie";"nowe";"2012-09-26";"33136/12";"gru-13";"2012-11-28";2012;9;"2012-09-01";46;17,0677261;51,0780026
"13145";3204;"";"2012-11-28";"Rozbrat 7 ";"bud.szkÛ≥ i instytucji badawczych";"przebudowa i remont budynku politechniki";"przebudowa";"2012-10-18";"35754/12";"gru-15";"2012-11-28";2012;10;"2012-10-01";30;17,053572;51,1184389
"13146";3205;"";"2012-11-28";"Grota-Roweckiego Stefana Gen.";"ulice i drogi pozosta≥e";"przebudowa ulicy wraz z budowπ odcinka drogii";"przebudowa";"2012-10-02";"33761/12";"gru-16";"2012-11-28";2012;10;"2012-10-01";42;17,0325316;51,056754
"13147";3206;"";"2012-11-28";"Hallera JÛzefa Gen. Al. 11";"bud.o trzech i wiÍcej mieszkaniach";"wykonanie otworu okiennego  w úcianie  omieszczenia lokalu mieszkalnego";"przebudowa";"2012-11-08";"38201/12";"gru-17";"2012-11-28";2012;11;"2012-11-01";15;17,0099006;51,0872423
"13148";3207;"";"2012-11-28";"Boles≥awa Krzywoustego 305";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna  instalacji gazu";"inst.wewnÍtrzna";"2012-10-04";"34034/12";"gru-20";"2012-11-28";2012;10;"2012-10-01";40;17,112702;51,1458439
"13149";3208;"";"2012-11-28";"Jednoúci Narodowej 185 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa budynku mieszkalnego wielorodzinnego-zamurowanie przejúcia na podwÛrze w poziomie parteru oraz docieplenie stropu nad bramπ przejúciowπ";"przebudowa";"2012-09-19";"32336/12";"gru-21";"2012-11-28";2012;9;"2012-09-01";51;17,050943;51,127105
"13150";3209;"";"2012-11-28";"åwiebodzka 1A";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-11-07";"37996/12";"gru-22";"2012-11-28";2012;11;"2012-11-01";16;17,0244235;51,1052581
"13151";3210;"";"2012-11-28";"Pasteura Ludwika Wybrzeøe 1A ";"bud.szkÛ≥ i instytucji badawczych";"przebudowa budynku oúrodka";"przebudowa";"2012-11-20";"39589/12";"gru-25";"2012-11-28";2012;11;"2012-11-01";7;17,0689155;51,1088394
"13152";3211;"";"2012-11-28";"Dolnobrzeska";"rurociπgi gazu sieci rozdzielczej";"budowa gazociπgu";"nowe";"2012-09-27";"33190/12";"gru-26";"2012-11-28";2012;9;"2012-09-01";45;16,8563942;51,1565238
"13153";3212;"";"2012-11-28";"Curie-Sk≥odowskiej Marii 50-52 ";"bud.szpitali i zak≥.opieki medycznej";"przebudowa budynku katedry nefrologii";"przebudowa";"2012-11-02";"37595/12";"gru-27";"2012-11-28";2012;11;"2012-11-01";19;17,0647036;51,1102192
"13154";3213;"";"2012-11-29";"KrasiÒskiego Zygmunta 56";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-11-09";"38397/12";"gru-29";"2012-11-29";2012;11;"2012-11-01";15;17,0423432;51,1039612
"13155";3214;"";"2012-11-29";"Koszykarska 67 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku mieszkalnego jednorodzinnego";"rozbudowa";"2012-09-12";"31436/12";"gru-30";"2012-11-29";2012;9;"2012-09-01";57;16,9567869;51,1398129
"13156";3215;"";"2012-11-29";"PoúwiÍcka";"rurociπgi gazu sieci rozdzielczej";"budowa gazociπgu i przy≥πczy gazu dla budynku mieszkalnego wielorodzinnego i budynkÛw mieszkalnych";"nowe";"2012-10-03";"33973/12";"gru-33";"2012-11-29";2012;10;"2012-10-01";42;17,0369;51,1575418
"13157";3216;"";"2012-11-29";"WrÛblewskiego Walerego Gen. Pl. 3A ";"bud.biurowe";"wykonanie instalacji wewnÍtrznej gazu w budynku biurowym";"nowe";"2012-11-02";"37598/12";"gru-39";"2012-11-29";2012;11;"2012-11-01";20;17,048337;51,1052549
"13158";3217;"";"2012-11-29";"Skoczna 1 ";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazu w budynku";"inst.wewnÍtrzna";"2012-10-08";"34346/12";"gru-44";"2012-11-29";2012;10;"2012-10-01";39;17,0458061;51,1600211
"13159";3218;"";"2012-11-29";"Reja Miko≥aja 8 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa instalacji wewnetrznychwodnej,sanitarnej i wentylacyjnej";"inst.wewnÍtrzna";"2012-10-29";"37026/12";"gru-45";"2012-11-29";2012;10;"2012-10-01";24;17,0570548;51,1139494
"13160";3219;"";"2012-11-29";"Psie Budy 3/4";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa  lokalu us≥ugowego nr 1a w bydynku mieszkalno-us≥ugowym";"przebudowa";"2012-09-20";"32597/12";"gru-46";"2012-11-29";2012;9;"2012-09-01";51;17,0270039;51,109891
"13161";3220;"";"2012-11-29";"Kromera Marcina Aleja 6 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku mieszkalnym wielorodzinnym";"przebudowa";"2012-11-02";"37548/12";"gru-48";"2012-11-29";2012;11;"2012-11-01";20;17,0606577;51,1310368
"13162";3221;"";"2012-11-29";"Grunwaldzki Plac 13 ";"bud.szkÛ≥ i instytucji badawczych";"remont elewacji budynku politechniki";"remont";"2012-09-18";"32227/12";"gru-50";"2012-11-29";2012;9;"2012-09-01";53;17,0581412;51,1100831
"13163";3222;"";"2012-11-29";"P≥uøna";"bud.mieszkalne jednorodzinne";"budynek mieszkalny jednorodzinny";"nowe";"2012-10-22";"36184/12";"gru-51";"2012-11-29";2012;10;"2012-10-01";29;16,87157;51,1219037
"13164";3223;"";"2012-11-30";"Boles≥awa Chrobrego 15";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-09-13";"31717/12";"gru-54";"2012-11-30";2012;9;"2012-09-01";57;17,0351253;51,121921
"13165";3224;"";"2012-11-30";"BrochÛw,AM-21,dz.nr 35/11,35/6";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-10-16";"35414/12";"gru-58";"2012-11-30";2012;10;"2012-10-01";34;17,0385376;51,1078852
"13166";3225;"";"2012-11-30";"Weso≥a 48";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2012-11-19";"39384/12";"gru-61";"2012-11-30";2012;11;"2012-11-01";10;17,039769;51,091361
"13167";3226;"";"2012-11-30";"Kleczkowska 15";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2012-10-15";"35268/12";"gru-62";"2012-11-30";2012;10;"2012-10-01";35;17,033361;51,126889
"13168";3227;"";"2012-11-30";"BrochÛw,AM-21,dz.nr 35/10,35/6";"bud.mieszkalne jednorodzinne";"budnek jednorodzinny";"nowe";"2012-10-16";"35415/12";"gru-63";"2012-11-30";2012;10;"2012-10-01";34;17,0385376;51,1078852
"13169";3228;"";"2012-11-30";"ålÍøna 112C";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokali mieszkalnych";"przebudowa";"2012-11-19";"39344/12";"gru-64";"2012-11-30";2012;11;"2012-11-01";10;17,0252079;51,0819055
"13170";3229;"";"2012-11-30";"Pusta 3 ";"bud.mieszkalne jednorodzinne";"nadbudowa tarasu budynku mieszkalnego";"rozbudowa";"2012-11-22";"39800/12";"gru-65";"2012-11-30";2012;11;"2012-11-01";7;16,9600909;51,096709
"13171";3230;"";"2012-11-30";"Berlinga Zygmunta Gen.                                                                                                            ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania w budynku wielorodzinnym";"przebudowa";"2012-10-09";"34565/12";"gru-66";"2012-11-30";2012;10;"2012-10-01";39;17,1253788;51,1590854
"13172";3231;"";"2012-11-30";"Ostrowskiego Aleksandra 34 ";"bud.przemys≥owe";"budowa budynku portierni";"nowe";"2012-11-22";"39882/12";"gru-67";"2012-11-30";2012;11;"2012-11-01";7;16,9713177;51,0952355
"13173";3232;"";"2012-11-30";"Jerzmanowska 2 ";"bud.biurowe";"przebudowa wnÍtrz w budynku biurowym";"przebudowa";"2012-10-31";"37422/12";"gru-73";"2012-11-30";2012;10;"2012-10-01";23;16,912669;51,1252413
"13174";3233;"";"2012-11-30";"Øeromskiego Stefana 22";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i c.o. w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-10-29";"37111/12";"gru-76";"2012-11-30";2012;10;"2012-10-01";25;17,0463169;51,1214405
"13175";3234;"";"2012-11-30";"Stalowa 13 ";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie úcian zewnÍtrznych budynku wraz z kolorystykπ elewacji w budynku mieszkalnym wielorodzinnym";"przebudowa";"2012-10-19";"35974/12";"gru-77";"2012-11-30";2012;10;"2012-10-01";31;17,002761;51,094983
"13176";3235;"";"2012-11-30";"Brodzka";"rurociπgi gazu sieci rozdzielczej";"budowa gazociπgu niskiego ciúnienia wraz z przy≥πczem dla budynku";"nowe";"2012-10-04";"34008/12";"gru-78";"2012-11-30";2012;10;"2012-10-01";42;16,9169143;51,1671142
"13177";3236;"";"2012-11-30";"Kowalskiego Jerzego 2 ";"bud.mieszkalne jednorodzinne";"przebudowa budynku mieszkalnego";"przebudowa";"2012-10-23";"36314/12";"gru-80";"2012-11-30";2012;10;"2012-10-01";29;16,972667;51,0732139
"13178";3237;"";"2012-11-30";"Hallera JÛzefa Gen. Aleja 86-90 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø zewnetrznej i wewnÍtrznej instalacji gazu";"inst.wewnÍtrzna";"2012-10-30";"37263/12";"gru-82";"2012-11-30";2012;10;"2012-10-01";24;16,9924854;51,0903484
"13179";3238;"";"2012-11-30";"Doøynkowa 11C ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-09-17";"31923/12";"gru-83";"2012-11-30";2012;9;"2012-09-01";55;16,9827565;51,0672603
"13180";3239;"";"2012-12-03";"Pomorska 55";"bud.o trzech i wiÍcej mieszkaniach";"rozbudowa wewnÍtrznei jnstalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-10-08";"34502/12";"gru-86";"2012-12-03";2012;10;"2012-10-01";41;17,0312052;51,1211151
"13181";3240;"";"2012-12-03";"B≥awatna 11A ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stojπcego wraz z garaøem wolnostojπcym";"nowe";"2012-09-25";"32989/12";"gru-87";"2012-12-03";2012;9;"2012-09-01";50;17,123373;51,13809
"13182";3241;"";"2012-12-03";"Grottgera Artura 24 ";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2012-06-26";"22043/12";"gru-89";"2012-12-03";2012;6;"2012-06-01";115;17,092143;51,1000818
"13183";3242;"";"2012-12-03";"Pionierska 38";"bud.mieszkalne jednorodzinne";"rozbudowa budynku jednorodzinnego";"rozbudowa";"2012-10-19";"35979/12";"gru-90";"2012-12-03";2012;10;"2012-10-01";32;16,982954;51,0884779
"13184";3243;"";"2012-12-03";"Kozanowska 50";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnegow budynku wielorodzinnym";"przebudowa";"2012-11-20";"39433/12";"gru-91";"2012-12-03";2012;11;"2012-11-01";10;16,9768243;51,1377793
"13185";3244;"";"2012-12-03";"Ofiar OúwiÍcimskich 19";"bud.biurowe";"przebudowa lokalu biurowo-us≥ugowego";"przebudowa";"2012-10-19";"35925/12";"gru-92";"2012-12-03";2012;10;"2012-10-01";32;17,031889;51,10836
"13186";3245;"";"2012-12-03";"Grottgera Artura 16";"bud.o dwÛch mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2012-11-13";"38563/12";"gru-94";"2012-12-03";2012;11;"2012-11-01";15;17,0921533;51,1012255
"13187";3246;"";"2012-12-03";"Su≥owska 35";"bud.handlowo-uslugowe";"montaø wewnÍtrznej instalacji gazowej w lokalu us≥ugowym";"inst.wewnÍtrzna";"2012-09-27";"33192/12";"gru-95";"2012-12-03";2012;9;"2012-09-01";48;17,0229429;51,1738409
"13188";3247;"";"2012-12-03";"Ømigrodzka 241A";"bud.o trzech i wiÍcej mieszkaniach";"przy≥πcze wodociπgowe do budynkÛw";"przy≥πcze";"2012-11-02";"37556/12";"gru-96";"2012-12-03";2012;11;"2012-11-01";22;17,0295199;51,157908
"13189";3248;"";"2012-12-03";"Pe≥czyÒska 133";"bud.mieszkalne jednorodzinne";"budowa instalacji gazowej dla budynku mieszkalnego jednorodzinnego";"inst.wewnÍtrzna";"2012-11-09";"38401/12";"gru-98";"2012-12-03";2012;11;"2012-11-01";17;16,9922779;51,1765432
"13190";3249;"";"2012-12-03";"GrabiszyÒska 88-94";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa úcian os≥onowych w budynku mieszkalnym wielorodzinnym";"przebudowa";"2012-11-06";"37856/12";"gru-01";"2012-12-03";2012;11;"2012-11-01";20;17,007822;51,1008439
"13191";3250;"";"2012-12-03";"Hubska 50-50A ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa systemu ogrzewania i przygotowania ciep≥ej wody w budynku mieszkalnym wielorodzinnym";"inst.wewnÍtrzna";"2012-11-26";"40221/12";"gru-02";"2012-12-03";2012;11;"2012-11-01";6;17,0441209;51,0914687
"13192";3251;"";"2012-12-03";"Skargi Piotra Ks.";"bud.przemys≥owe";"zabezpieczenie wykopu úciankπ";"";"2012-10-29";"37102/12";"gru-08";"2012-12-03";2012;10;"2012-10-01";26;17,037967;51,1058065
"13193";3252;"";"2012-12-04";"Wa≥owa";"bud.mieszkalne jednorodzinne";"umorzenie";"zmiana spos.uøytk.";"2012-10-29";"37092/12";"gru-12";"2012-12-04";2012;10;"2012-10-01";27;17,16079;51,0962821
"13194";3253;"";"2012-12-04";"Pe≥czyÒska 119";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2012-09-26";"33046/12";"gru-15";"2012-12-04";2012;9;"2012-09-01";50;16,9930975;51,1759418
"13195";3254;"";"2012-12-04";"Sienkiewicza Henryka 128";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"inst.wewnÍtrzna";"2012-10-18";"35747/12";"gru-17";"2012-12-04";2012;10;"2012-10-01";34;17,0630649;51,1157584
"13196";3255;"";"2012-12-04";"GrabiszyÒska 333";"budowle sportowe i rekreacyjne pozosta≥e";"wykonanie zagospodarowania terenu czÍúci parku grabiszyÒskiego-""katyÒskie dÍby pamiÍci""";"nowe";"2012-09-28";"33487/12";"gru-19";"2012-12-04";2012;9;"2012-09-01";48;16,9761167;51,0901033
"13197";3256;"";"2012-12-05";"Worcella Stanis≥awa 5";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa piwnic kamienicy";"przebudowa";"2012-10-22";"36137/12";"gru-29";"2012-12-05";2012;10;"2012-10-01";33;17,0434717;51,1043688
"13198";3257;"";"2012-12-05";"Prochowicka";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej";"nowe";"2012-11-02";"37589/12";"gru-32";"2012-12-05";2012;11;"2012-11-01";24;16,8623587;51,1514816
"13199";3258;"";"2012-12-05";"Stab≥owicka 2B";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-11-05";"37625/12";"gru-34";"2012-12-05";2012;11;"2012-11-01";23;16,8893015;51,1553746
"13200";3259;"";"2012-12-05";"Wolbromska 18";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2012-10-29";"36981/12";"gru-35";"2012-12-05";2012;10;"2012-10-01";28;17,006647;51,085567
"13201";3260;"";"2012-12-05";"Junacka 31";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"rozbudowa";"2012-10-03";"33949/12";"gru-36";"2012-12-05";2012;10;"2012-10-01";46;16,8606539;51,1571362
"13202";3261;"";"2012-12-05";"Koøuchowska";"linie elektroener.i telekom.rozdzielcz.";"odmowa";"nowe";"2012-08-03";"26956/12";"gru-40";"2012-12-05";2012;8;"2012-08-01";89;17,0938678;51,0983396
"13203";3262;"";"2012-12-05";"Prochowicka 20";"bud.o dwÛch mieszkaniach";"budowa zespo≥u 4 budynkÛw jednorodzinnych";"nowe";"2012-09-20";"32610/12";"gru-41";"2012-12-05";2012;9;"2012-09-01";55;16,8610822;51,1517151
"13204";3263;"";"2012-12-05";"Antoniego åw. 8";"bud.o trzech i wiÍcej mieszkaniach";"zmiana sposobu uøytkowania lokalu uøytkowego zak≥adu pogrzebowego na punkt informacyjny z kawiarniπ";"przebudowa";"2012-10-11";"34994/12";"gru-42";"2012-12-05";2012;10;"2012-10-01";40;17,0260421;51,1088825
"13205";3264;"";"2012-12-05";"P≥uøna";"bud.mieszkalne jednorodzinne";"budowa dwÛch budynkÛw mieszkalnych jednorodzinnych";"nowe";"2012-09-21";"32647/12";"gru-43";"2012-12-05";2012;9;"2012-09-01";54;16,87157;51,1219037
"13206";3265;"";"2012-12-05";"Brzeska 4";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku mieszkalnym";"przebudowa";"2012-11-08";"38081/12";"gru-44";"2012-12-05";2012;11;"2012-11-01";20;17,05088;51,0973399
"13207";3266;"";"2012-12-05";"Hallera JÛzefa Gen. Aleja  164";"bud.o trzech i wiÍcej mieszkaniach";"montaz wewnÍtrznej instalacji gazowej dla lokalu mieszkalnego";"inst.wewnÍtrzna";"2012-10-12";"35154/12";"gru-45";"2012-12-05";2012;10;"2012-10-01";39;16,9849969;51,0913408
"13208";3267;"";"2012-12-05";"Pilnikarska 5";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-10-19";"35901/12";"gru-46";"2012-12-05";2012;10;"2012-10-01";34;16,989363;51,084162
"13209";3268;"";"2012-12-05";"Promenada 32";"bud.o trzech i wiÍcej mieszkaniach";"remont i przebudowa dachu oraz docieplenie elewacji budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-05";"37719/12";"gru-47";"2012-12-05";2012;11;"2012-11-01";23;16,876003;51,1392199
"13210";3269;"";"2012-12-05";"Boles≥awa Krzywoustego";"ulice i drogi pozosta≥e";"budowa parkingu wraz z drogπ dojazdowπ do ciπgu pieszo-rowerowego";"nowe";"2012-11-27";"40285/12";"gru-48";"2012-12-05";2012;11;"2012-11-01";7;17,0924111;51,1417366
"13211";3270;"";"2012-12-05";"Owczarska 1A-1F ";"bud.o trzech i wiÍcej mieszkaniach";"wykonanie zadaszenia nad balkonami 2 piÍtra budynku mieszkalnego wielorodzinnego";"remont";"2012-10-05";"34299/12";"gru-50";"2012-12-05";2012;10;"2012-10-01";44;16,8616441;51,152612
"13212";3271;"";"2012-12-05";"Eløbiety åw. 1";"bud.kultu religijnego i czynnoúci religijnych";"remont instalacji elektrycznej ciπgÛw komunikacyjnych wieøy widokowej koscio≥a garnizonowego";"remont";"2012-11-19";"39387/12";"gru-56";"2012-12-05";2012;11;"2012-11-01";13;17,0308346;51,1119071
"13213";3272;"";"2012-12-05";"Wojska Polskiego";"bud.mieszkalne jednorodzinne";"umorzenie";"nowe";"2012-10-03";"33974/12";"gru-60";"2012-12-05";2012;10;"2012-10-01";46;16,8640276;51,1368423
"13214";3273;"";"2012-12-05";"åredzka 10";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w budynku mieszkalnym";"inst.wewnÍtrzna";"2012-10-19";"35969/12";"gru-62";"2012-12-05";2012;10;"2012-10-01";34;16,87182;51,1453719
"13215";3274;"";"2012-12-06";"Gajowa 56";"bud.o trzech i wiÍcej mieszkaniach";"wewnÍtrzna instalacja gazu";"inst.wewnÍtrzna";"2012-11-16";"39075/12";"gru-64";"2012-12-06";2012;11;"2012-11-01";15;17,040717;51,090497
"13216";3275;"";"2012-12-06";"Wallenroda Konrada 47";"bud.mieszkalne jednorodzinne";"rozbudowa budynku jednorodzinnego";"rozbudowa";"2012-09-26";"33174/12";"gru-66";"2012-12-06";2012;9;"2012-09-01";52;17,1204658;51,1555561
"13217";3276;"";"2012-12-06";"Wejherowska 11";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji budynku wielorodzinnego";"przebudowa";"2012-11-20";"39561/12";"gru-67";"2012-12-06";2012;11;"2012-11-01";13;16,987196;51,125307
"13218";3277;"";"2012-12-06";"Bia≥owieska 24";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji budynku wielorodzinnego";"przebudowa";"2012-11-20";"39559/12";"gru-68";"2012-12-06";2012;11;"2012-11-01";13;16,9899898;51,1245228
"13219";3278;"";"2012-12-06";"Sarbinowska 49";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-11-22";"39867/12";"gru-69";"2012-12-06";2012;11;"2012-11-01";11;16,9473719;51,1289359
"13220";3279;"";"2012-12-06";"KarwiÒska 8 ";"zbiorniki,silosy i bud.magazynowe";"umorzenie";"nowe";"2012-10-29";"37088/12";"gru-71";"2012-12-06";2012;10;"2012-10-01";29;17,0765478;51,0810072
"13221";3280;"";"2012-12-06";"W≥odkowica Paw≥a 11";"";"umorzenie";"reklama";"2012-10-15";"35326/12";"gru-72";"2012-12-06";2012;10;"2012-10-01";39;17,0244667;51,1083525
"13222";3281;"";"2012-12-06";"Kromera Marcina Aleja 44";"bud.biurowe";"przebudowa pomieszczen parteru wraz z przebudowπ pionu sanitarnego i wejúcia g≥Ûwnego w obiekcie um";"przebudowa";"2012-11-20";"39535/12";"gru-77";"2012-12-06";2012;11;"2012-11-01";13;17,0644472;51,1328203
"13223";3282;"";"2012-12-06";"Brzeska 1";"bud.o trzech i wiÍcej mieszkaniach";"montaø instalacji gazu w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-11-22";"39845/12";"gru-78";"2012-12-06";2012;11;"2012-11-01";11;17,0505469;51,0971229
"13224";3283;"";"2012-12-06";"Doøynkowa";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"nowe";"2012-09-19";"32343/12";"gru-84";"2012-12-06";2012;9;"2012-09-01";57;16,9833334;51,0700216
"13225";3284;"";"2012-12-06";"GÛrecka 101";"bud.mieszkalne jednorodzinne";"montaz wewnÍtrznej instalacji gazowej w budynku mieszkalnym";"inst.wewnÍtrzna";"2012-11-05";"37665/12";"gru-86";"2012-12-06";2012;11;"2012-11-01";24;16,9117692;51,1561191
"13226";3285;"";"2012-12-06";"Wejherowska 3";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz zremontem balkonÛw budynku mieszkalnego";"przebudowa";"2012-11-20";"39560/12";"gru-90";"2012-12-06";2012;11;"2012-11-01";13;16,986483;51,1257019
"13227";3286;"";"2012-12-07";"Jab≥eczna 38 ";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie i zmiana kolorystyki elewacji budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-30";"40853/12";"gru-92";"2012-12-07";2012;11;"2012-11-01";6;17,0398053;51,0801825
"13228";3287;"";"2012-12-07";"Przebiúniegowa";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2012-10-31";"37318/12";"gru-93";"2012-12-07";2012;10;"2012-10-01";28;17,1063081;51,1743549
"13229";3288;"";"2012-12-07";"S≥owicza 17";"bud.o trzech i wiÍcej mieszkaniach";"montaø instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-11-23";"40098/12";"gru-95";"2012-12-07";2012;11;"2012-11-01";11;17,008184;51,0881319
"13230";3289;"";"2012-12-07";"Czerniawska 18";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-10-12";"35119/12";"gru-96";"2012-12-07";2012;10;"2012-10-01";41;17,039803;51,073395
"13231";3290;"";"2012-12-07";"O≥taszyÒska 95 ";"bud.mieszkalne jednorodzinne";"dokoÒczeÒczenie budowy-budowa budynku mieszkalnego w zabudowie bliøniaczej";"nowe";"2012-06-13";"20114/12";"gru-98";"2012-12-07";2012;6;"2012-06-01";128;17,0069549;51,0609119
"13232";3291;"";"2012-12-07";"Trzebnicka 12";"bud.o trzech i wiÍcej mieszkaniach";"umorzenie";"przebudowa";"2012-09-06";"30940/12";"gru-01";"2012-12-07";2012;9;"2012-09-01";67;17,0359929;51,1216786
"13233";3292;"";"2012-12-07";"KiliÒskiego Jana 29";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-11-09";"38324/12";"gru-04";"2012-12-07";2012;11;"2012-11-01";21;17,0397243;51,1194571
"13234";3293;"";"2012-12-07";"Bia≥owieska 18";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem balkonÛw budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-20";"39558/12";"gru-05";"2012-12-07";2012;11;"2012-11-01";14;16,9905224;51,1242397
"13235";3294;"";"2012-12-07";"Wejherowska 73";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji budynku wraz z remontem balkonÛw budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-20";"39562/12";"gru-07";"2012-12-07";2012;11;"2012-11-01";14;16,987896;51,1269629
"13236";3295;"";"2012-12-07";"Niedüwiedzia 6";"bud.o trzech i wiÍcej mieszkaniach";"docieplenie elewacji wraz z remontem balkonÛw budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-11-20";"39554/12";"gru-08";"2012-12-07";2012;11;"2012-11-01";14;16,994205;51,122578
